"116280123","0803900000","바나나(기타)","30,630,763.5","20,745,607.0","26,477,293.8","19,694,287.0","△13.6","△5.1",
"116290100","0810600000","두리언(신선)","9,438.0","22,936.0","8,630.0","24,250.0","△8.6","5.7",
"116310101","0801110000","코코넛(신선, 건조)","264,082.9","338,376.0","322,829.6","320,529.0","22.2","△5.3",
"116310102","0801190000","코코넛(기타)","174,794.4","95,210.0","115,254.2","60,157.0","△34.1","△36.8",
"116310122","0801120000","코코넛(내과피를 벗기지 않은 것)","16,578.0","14,429.0","22,770.0","12,225.0","37.4","△15.3",
"116315901","2008192000","코코넛(기타조제,저장처리한것)","217,280.4","520,887.0","104,916.2","280,696.0","△51.7","△46.1",
"116320101","0801210000","브라질넛(미탈각)","229.3","6,442.0","82.2","2,677.0","△64.2","△58.4",
"116320102","0801220000","브라질넛(탈각)","389,122.1","3,399,030.0","138,958.8","944,179.0","△64.3","△72.2",
"116330101","0801310000","캐슈넛(미탈각)","120.7","1,160.0","4.3","158.0","△96.5","△86.4",
"116330102","0801320000","캐슈넛(탈각)","251,130.2","2,183,586.0","274,540.2","2,086,031.0","9.3","△4.5",
"116330103","1302192000","캐슈넛쉘액","5,579,931.7","1,946,095.0","13,337,965.0","4,683,605.0","139.0","140.7",
"116410101","0805100000","오렌지(oranges/신선, 건조)","5,423,713.0","9,051,025.0","4,793,983.2","8,030,673.0","△11.6","△11.3",
"116415105","2009110000","오렌지쥬스(기타/냉동)","1,252,467.7","3,745,045.0","606,567.8","2,003,305.0","△51.6","△46.5",
"116415106","2009120000","오렌지주스(냉동하지 않은 것/브릭스(Brix) 값이 20을 초과하지 않은 것)","439,908.6","668,907.0","461,017.2","631,237.0","4.8","△5.6",
"116415107","2009190000","기타","5,653.9","12,021.0","5,182.3","8,726.0","△8.3","△27.4",
"116420101","0805211000","감귤","0","0","0","0","0.0","0.0",
"116430102","0805219000","만다린(탄제린ㆍ세트수머 포함)/신선ㆍ건조한 것","109.6","798.0","0.8","14.0","△99.3","△98.2",
"116435900","0805290000","기타(감귤류의 과실)(신선/건조한 것)","0","0","0","0","0.0","0.0",
"116440101","0805501000","레몬(시트리스리몬·시트리스리머늄)","1,736,970.9","4,018,558.0","1,452,510.1","2,904,803.0","△16.4","△27.7",
"116440102","0805502010","시트리스 오란티폴리아","0","0","0","0","0.0","0.0",
"116440103","0805502020","시트리스 라티폴리아","63,113.8","188,943.0","63,503.5","183,644.0","0.6","△2.8",
"116445103","2009311000","레몬주스(브릭스(Brix) 값이 20을 초과하지 않은 것)","255,257.5","371,658.0","169,568.2","276,328.0","△33.6","△25.6",
"116445104","2009391000","레몬쥬스(기타)","76,871.8","242,363.0","93,100.1","295,587.0","21.1","22.0",
"116445105","2009312000","라임주스(브릭스(Brix) 값이 20을 초과하지 않은 것)","46,901.9","61,937.0","13,199.2","32,618.0","△71.9","△47.3",
"116445106","2009392000","라임쥬스(기타)","3,180.0","3,421.0","11,328.0","37,496.0","256.2","996.1",
"116450100","0805400000","그레이프푸르트(신선, 건조)","2,205,640.0","3,502,677.0","1,718,033.7","2,714,210.0","△22.1","△22.5",
"116455101","2009210000","그레이프프루트주스, 포멜로주스(브릭스(Brix) 값이 20을 초과하지 않은 것)","67,875.2","137,431.0","69,792.0","132,468.0","2.8","△3.6",
"116455102","2009290000","그레이프프루트쥬스(기타)","385,700.7","1,536,626.0","356,919.7","1,288,822.0","△7.5","△16.1",
"116465900","2008301000","유자(기타방법 조제)","0","0","4.0","2.0","0.0","0.0",
"116490100","0805900000","기타(감귤류의 과실/신선ㆍ건조한 것)","0","0","0","0","0.0","0.0",
"116495101","2009319000","감귤류 주스 기타(브릭스(Brix) 값이 20을 초과하지 않은 것)","293,086.0","386,215.0","72,005.4","69,430.0","△75.4","△82.0",
"116495102","2009399000","기타(기타)","8,600.6","68,642.0","7,371.3","55,112.0","△14.3","△19.7",
"116495201","2007911000","감귤류 잼ㆍ과실젤리와 마멀레이드","24,175.0","78,707.0","19,769.2","74,565.0","△18.2","△5.3",
"116495202","2007919000","감귤류 과실 조제품(잼ㆍ과실젤리와 마멀레이드 이외 기타)","674.3","9,628.0","20,369.9","74,627.0","2,921.0","675.1",
"116495900","2008309000","기타 감귤류(기타방법 조제)","433,065.2","820,735.0","350,623.4","845,397.0","△19.0","3.0",
"116510101","0806100000","포도(신선)","3,786,311.4","11,446,825.0","2,603,333.4","8,452,413.0","△31.2","△26.2",
"116510102","0806200000","포도(건조)","500,069.4","1,464,058.0","170,731.6","401,649.0","△65.9","△72.6",
"116515102","2009610000","포도주스(포도즙 포함/브릭스(Brix) 값이 30을 초과하지 않은 것)","75,897.7","112,438.0","40,349.9","48,273.0","△46.8","△57.1",
"116515103","2009690000","포도쥬스(기타)","1,163,397.3","2,586,323.0","914,032.2","1,977,166.0","△21.4","△23.6",
"116515900","2008991000","포도(기타 방법 조제)","18,594.6","40,574.0","159.4","2,990.0","△99.1","△92.6",
"116520100","0807200000","포포우(파파야/신선)","66,901.4","123,263.0","15,160.0","43,984.0","△77.3","△64.3",
"116535900","2008910000","팜 하트(조제 및 보존처리)","0","0","0","0","0.0","0.0",
"116900100","0813500000","견과류나 건조한 과실의 혼합물(기타/코코넛, 견과류, 바나나, 대추야자, 무화과, 파인애플, 아보카도, 구아바, 망고, 망고스틴, 감귤류의 과실, 포도 제외)","532.9","19,085.0","1,053.3","46,177.0","97.7","142.0",
"116900221","2008979000","과실혼합물 기타","502,177.1","672,047.0","338,524.6","587,767.0","△32.6","△12.5",
"116905101","2009901010","오렌지쥬스 주기제것(혼합)","17,577.4","63,546.0","19,477.0","78,947.0","10.8","24.2",
